,Num,Ra,Dec,Redshift,Eiso,Liso,Epeak,Duration,Gamma0(H),Gamma0(W),Phflux(15-150),alfa,beta,PhFlux(10-1000)
904,905,26.5221,38.3554,2.650017576337646,6.804077867377133e+53,2.277292440523687e+54,2132.9062337072673,2.253,278.863,157.636,60.114,-0.94,-2.403,100.441
905,906,135.1888,71.3388,0.8966273938682704,2.2833584511917353e+54,1.0899652298232633e+53,2460.185308684563,95.179,538.668,299.164,36.9,-1.248,-2.395,60.763000000000005
906,907,284.2463,11.2379,1.6231300994888336,2.4234753794092005e+52,4.97023524963784e+52,204.04532933196273,2.766,177.502,66.908,21.243000000000002,-0.878,-2.5989999999999998,28.513
907,908,176.6238,58.815,0.9005980857744732,5.6506022526709255e+53,1.275655484231531e+53,610.1817657225265,25.927,602.3430000000001,255.375,83.523,-0.965,-2.444,126.78299999999999
908,909,163.438,-79.2882,1.9728892313663025,3.32048739167738e+52,4.031631290152277e+52,248.0453836977746,5.611000000000001,281.58099999999996,95.911,9.657,-1.008,-2.494,13.222999999999999
909,910,34.9628,89.2057,0.6637401895789007,3.2092513500557397e+53,4.3272954542298804e+51,369.14416899807486,324.39099999999996,204.389,113.059,8.632,-0.9990000000000001,-2.535,12.454
910,911,113.1257,3.0425,1.4053175655714456,1.412183257389637e+53,1.8060829169071442e+52,534.3263872510172,55.53,616.83,205.917,4.681,-0.9359999999999999,-2.3169999999999997,6.782
911,912,226.3828,38.9105,0.7099241830580482,6.301315067533256e+52,3.9550057594226445e+51,536.5829079726418,85.105,80.773,46.418,4.382,-0.8390000000000001,-2.4819999999999998,6.704
912,913,327.2628,-59.3093,5.750145128170217,1.1902772982075712e+54,3.7780439730533636e+53,714.2268824689787,74.57600000000001,944.294,390.19300000000004,7.03,-0.935,-2.728,9.465
913,914,43.6143,-6.8869,1.2185127572465762,1.6232527962883807e+53,2.683228010866425e+52,531.4075194584349,49.467,492.131,181.295,11.767999999999999,-1.069,-2.537,17.154
914,915,346.6741,11.147,0.7691877083934197,1.199819032995174e+52,1.4226564566040441e+51,84.56325312034399,32.883,204.30900000000003,65.36,4.319,-0.917,-2.512,6.047999999999999
915,916,38.5365,-57.572,3.880148921946313,1.3198806822401362e+54,5.161920977297645e+53,687.6565039913344,33.06,515.413,265.13,18.344,-0.922,-2.535,25.186999999999998
916,917,156.1112,17.5123,2.334140003446464,1.943798208015722e+53,9.234609638436218e+52,620.8647601294991,11.464,759.046,249.395,8.522,-1.101,-2.329,12.214
917,918,140.9159,16.3984,1.6665556691023893,1.1112299597250749e+52,1.4165698513094598e+52,289.9974446353875,7.1339999999999995,125.463,46.621,4.551,-0.983,-2.512,6.215
918,919,178.9345,-23.9673,1.5718677175106728,1.1713235782516677e+53,8.586687837076278e+51,177.05006692450542,112.833,351.148,137.101,3.963,-1.061,-2.531,5.494
919,920,180.3158,48.1397,1.3548809931122006,1.5739487006712304e+52,1.916343169766805e+52,277.4241960890193,6.417999999999999,363.305,100.37200000000001,10.031,-1.171,-2.513,14.067
920,921,82.4331,3.5335,1.2823143561763046,6.004217292264792e+52,1.5309824616639608e+52,431.46170408280665,35.508,487.898,152.72,6.672999999999999,-0.9840000000000001,-2.526,9.456
921,922,344.0375,-6.4059,1.8178149270847304,1.3171999897145832e+53,2.5029555126205825e+52,361.10246666374456,54.729,611.868,202.44799999999998,5.858,-0.965,-2.505,8.033
922,923,275.8964,58.4682,1.010882973473876,1.31654466409968e+54,8.008279920403792e+51,459.4131249740437,1519.04,292.453,181.639,5.682,-0.9990000000000001,-2.577,8.22
923,924,130.9555,34.0595,2.782776832216894,2.614079067365378e+52,5.96825999116977e+52,570.1091999908886,4.461,945.535,206.667,4.775,-1.008,-2.6,6.632000000000001
924,925,26.0933,56.6051,0.4045559155862419,1.8250008538645275e+51,4.2145902377776165e+50,40.360168858848965,19.035999999999998,46.97,17.921,5.968,-0.963,-2.426,9.019
925,926,332.2587,10.8677,2.3350079378747206,6.316105753785134e+52,2.4264537446406494e+52,438.8322191417474,22.006999999999998,119.64200000000001,60.339,2.895,-0.8759999999999999,-2.471,3.947
926,927,247.7774,22.1069,1.664099349758298,6.475138003120682e+52,1.4979266566785217e+52,121.06375398255928,30.984,149.126,70.17399999999999,7.3420000000000005,-0.9590000000000001,-2.6439999999999997,10.345999999999998
927,928,6.2643,-40.0453,2.527889622895697,5.032468578787984e+52,3.803628211384602e+52,406.2746018258591,11.732000000000001,231.399,90.186,4.4510000000000005,-1.043,-2.568,6.122000000000001
928,929,189.5836,32.1828,1.5055107067848972,2.191440691376998e+52,1.4156279441085645e+52,241.60569304212186,8.505,146.19899999999998,57.812,6.315,-1.062,-2.53,8.687999999999999
929,930,102.4955,-3.2154,3.152452154321345,6.353951812413605e+51,5.014793656522081e+52,345.9682994538805,1.228,342.162,82.90799999999999,3.66,-1.034,-2.426,5.046
930,931,240.3352,-58.7935,2.4460405724845518,1.4103477599702646e+53,2.777493567480616e+52,542.4180780370147,42.277,262.71,116.539,2.781,-1.0,-2.501,3.8810000000000002
931,932,289.0419,14.6549,2.8918591504499767,1.2360668815420954e+53,6.468671399921184e+52,400.48264732374594,19.875,486.647,171.956,5.992000000000001,-0.992,-2.635,8.142999999999999
932,933,8.4894,-2.8868,1.2167958800898315,5.279365231110041e+52,2.584910013695619e+52,378.99071490094633,13.591,112.60799999999999,56.244,14.829,-1.08,-2.605,20.938000000000002
933,934,199.7045,18.6909,2.704757333056702,8.669302354951614e+52,8.022234035264429e+52,482.69805353366996,12.075,477.899,160.136,6.836,-1.07,-2.43,9.52
934,935,61.2245,21.6787,2.464618185121382,3.42302931162422e+53,1.047030810238422e+54,1198.1480855854525,5.1339999999999995,503.668,208.49599999999998,66.422,-1.151,-2.529,100.522
935,936,186.3702,-80.4019,1.7176267837199826,1.3392807222814456e+53,1.4081656160118072e+52,377.76712637798323,97.439,346.19800000000004,138.876,3.602,-1.092,-2.461,5.041
936,937,251.9467,19.12,1.8956099759976648,4.064920723751133e+53,2.4194257591528217e+52,353.9784623476822,195.283,305.05400000000003,153.589,5.516,-0.998,-2.577,7.559
937,938,234.7366,-36.0807,6.057324396816582,2.1972313803606778e+54,4.3932843911437695e+53,2429.284145828181,106.13,1476.777,582.268,2.9989999999999997,-1.031,-2.5340000000000003,4.5680000000000005
938,939,20.0159,-9.1232,1.0064238404931904,3.87651026664662e+52,8.993068456447922e+52,813.4502263870899,1.584,203.36,79.223,42.935,-1.026,-2.633,66.868
939,940,90.3524,87.3993,2.3706217836476986,6.654693426574333e+52,3.9942009413639145e+52,449.3155393234008,13.194,233.435,95.038,4.776,-1.0070000000000001,-2.4930000000000003,6.598
940,941,75.7015,-52.6724,1.2272216322831886,1.7399160194317337e+52,3.7502541728230917e+52,145.19364845289618,3.185,132.763,52.168,27.199,-1.121,-2.319,38.483000000000004
941,942,318.9512,68.4639,1.3520631520797373,1.0460902443970562e+52,4.187115515174678e+51,61.21209754737199,14.953,362.94699999999995,93.704,3.353,-1.01,-2.55,5.159
942,943,129.6869,-38.2185,1.6983578829311576,4.2698805743213775e+52,4.043260561777506e+52,334.72684278724563,9.912,98.976,49.815,11.460999999999999,-0.9570000000000001,-2.515,15.668
943,944,101.0626,-15.6395,0.879672661907912,5.030582661457408e+53,2.353474425860381e+52,811.4237600800418,107.462,94.49,72.855,13.798,-0.945,-2.634,21.930999999999997
944,945,277.9378,54.911,1.009223024756451,7.984747500320462e+51,2.334220975298609e+51,136.69435099505458,29.774,137.433,46.885,3.3560000000000003,-1.002,-2.5810000000000004,4.609
945,946,341.1004,31.6661,1.8180424593846596,2.0080579231961413e+53,3.4700034806200877e+52,713.5660282139784,75.153,275.857,127.698,5.365,-0.941,-2.6639999999999997,7.856
946,947,116.7426,-52.6177,2.213164314054582,2.854643076072508e+52,3.149735918626444e+52,310.44162754444517,7.486000000000001,122.961,53.832,5.01,-1.046,-2.412,6.912000000000001
947,948,179.5146,61.5499,3.355536941446533,2.4743519683232967e+53,4.852963215306342e+52,426.29746528854963,52.703,519.5840000000001,201.657,3.125,-0.946,-2.5780000000000003,4.225
948,949,130.2352,-4.2173,5.232732387651392,7.718599887229492e+52,1.422151795677485e+53,219.83583558263973,10.56,659.875,194.75900000000001,4.368,-0.9309999999999999,-2.54,6.362
949,950,119.7175,-3.9793,1.4537029766251164,4.285663644530587e+51,5.323080124118e+51,129.13286046051556,3.8160000000000003,235.59799999999998,60.541000000000004,3.082,-1.064,-2.463,4.36
950,951,334.4899,64.7563,2.0101937863429,4.596476179971546e+53,2.50087555685314e+52,811.3685518633433,189.32299999999998,362.01199999999994,175.71900000000002,3.08,-1.141,-2.541,4.5489999999999995
951,952,160.5381,-55.0513,2.001109686120373,1.2021010307720784e+53,1.6205245063268268e+52,436.27865524988334,77.1,297.036,123.15799999999999,2.65,-0.736,-2.54,3.594
952,953,109.7987,37.4068,1.5330851461744133,2.6497728743209345e+52,3.777794624608776e+52,270.5440968701295,4.936,667.325,164.195,13.395,-1.004,-2.3609999999999998,18.454
953,954,169.0141,53.708,2.127959112584625,3.0587603643391358e+53,3.434342374414924e+52,995.3839346292224,114.03299999999999,524.915,210.338,3.0780000000000003,-1.0659999999999998,-2.525,4.635
954,955,72.1965,-47.1875,2.2211343250947584,3.0794445416764817e+53,6.123637673908861e+52,657.4923130817185,53.288999999999994,146.991,90.131,6.3660000000000005,-0.976,-2.488,9.099
955,956,110.0205,47.0691,1.7104673467017055,2.4253624487741636e+53,6.495999575571408e+52,636.0137920369008,31.686,264.382,128.1,11.015999999999998,-0.8490000000000001,-2.528,16.005
956,957,139.9029,-45.3253,3.3334574833239348,1.4772808153871129e+54,3.8210576135899535e+53,1847.366347566443,51.043,601.7330000000001,299.534,8.325,-1.037,-2.38,13.04
957,958,276.3263,42.1907,2.025929871245966,2.3928845645714247e+53,4.283879661622672e+52,307.3980829049488,40.52,158.092,90.71799999999999,9.312999999999999,-0.915,-2.609,12.536
958,959,260.4439,13.7925,3.374405336939476,4.636888312973245e+52,6.734882793879152e+52,678.129217950442,8.774,301.748,106.186,3.4189999999999996,-0.9840000000000001,-2.673,4.74
959,960,292.5793,15.5599,1.3240676669422629,5.559137976967233e+51,3.239925978495468e+51,116.52188798692562,13.075999999999999,245.097,64.91199999999999,2.725,-1.022,-2.6660000000000004,3.82
960,961,15.3616,-24.7833,1.9833598628792928,7.033251508751688e+52,2.5108321333356093e+52,493.2728045451302,22.066,309.31,115.715,4.202,-1.06,-2.526,5.915
961,962,167.9111,10.1779,0.9687705360221948,7.583148428033727e+51,1.5204520490408505e+51,39.97700405779402,31.921999999999997,99.351,37.442,2.628,-1.087,-2.556,4.253
962,963,64.9047,-21.3207,1.0124354263278086,6.417515752287469e+52,2.2482259097274706e+51,134.2771034141208,163.43200000000002,379.36800000000005,130.578,3.1860000000000004,-0.909,-2.5469999999999997,4.333
963,964,320.3929,9.9681,0.6506155942924614,1.5579819440917882e+53,1.808413066938115e+51,435.33754495278663,266.556,368.62300000000005,148.50799999999998,3.293,-0.986,-2.533,4.854
964,965,359.3629,0.4355,0.7240509571235031,6.219856101834049e+52,4.245979719592934e+51,483.1193222770014,82.471,253.958,99.404,5.803999999999999,-0.943,-2.633,8.624
965,966,110.7154,-32.2742,1.4493613845615,3.9196373138314975e+53,4.754048119888296e+52,615.1624527929048,54.933,743.91,276.58,11.530999999999999,-0.8759999999999999,-2.5180000000000002,16.932000000000002
966,967,117.734,35.7096,2.3943835129324347,1.1398993021882736e+53,4.209948769536599e+52,580.1680504877779,26.706,1106.402,293.328,4.57,-1.229,-2.523,6.561
967,968,91.2186,-20.6386,3.428986470220289,3.593614766024814e+53,1.0886976248402921e+53,598.261026150749,54.1,677.574,256.149,5.475,-1.0270000000000001,-2.539,7.577000000000001
968,969,186.0263,19.6655,1.6030494319314106,1.8340620690594971e+53,1.2348780322832432e+53,849.8246907064441,11.411,114.624,70.041,22.785,-1.136,-2.505,34.319
969,970,141.2353,32.7103,2.4639154918794177,1.7449526046900394e+54,7.466756523002255e+53,2338.930111634565,30.585,554.691,291.697,20.526999999999997,-0.9059999999999999,-2.4819999999999998,35.48
970,971,215.6244,-81.6755,2.43250075441514,1.5258551586269242e+53,1.2751210939145536e+53,1257.7015303639864,11.583,607.998,206.595,6.7139999999999995,-0.882,-2.6489999999999996,10.485
971,972,213.3944,-16.3131,2.004887656157752,6.166935624763651e+52,1.920826531194759e+52,127.03562092038048,41.411,214.227,88.619,5.359,-1.023,-2.471,7.706
972,973,195.4925,-77.3646,3.3707756441043744,7.411011387892762e+52,8.291486130213791e+52,503.7753462956434,7.332000000000001,109.419,58.386,4.619,-1.041,-2.488,6.369
973,974,139.4281,-39.099,2.9315070452568195,1.5833683484856505e+53,1.796461172952556e+53,729.1940204470977,8.644,918.5110000000001,273.686,9.554,-1.0290000000000001,-2.365,13.607999999999999
974,975,172.8658,-39.2651,2.497598132568489,2.3651598863472305e+53,2.012120949512625e+52,297.48772758809747,178.472,180.611,98.948,2.6189999999999998,-0.8540000000000001,-2.468,3.522
975,976,297.0652,34.6635,2.152000854878895,1.0610341431661516e+54,4.3991609182067373e+52,872.4033781198068,224.007,222.925,146.216,4.374,-1.08,-2.5580000000000003,6.475
976,977,149.9028,-32.5858,1.827531589439588,8.264994636788206e+53,5.510512371296821e+52,608.7957727446591,145.517,201.722,131.213,10.418,-1.135,-2.656,15.050999999999998
977,978,139.6527,19.0512,1.288772738840375,2.618559830596152e+52,1.7880617187475644e+52,531.4894491259305,9.78,245.81400000000002,84.20700000000001,6.246,-0.9490000000000001,-2.461,9.066
978,979,172.7977,-79.2703,0.6385666270770599,7.600981289147131e+50,9.976744836519321e+50,41.11860494725873,4.046,274.725,50.273999999999994,4.649,-1.16,-2.485,7.252999999999999
979,980,260.9018,-20.1575,0.9572120456823652,1.3202297713443094e+53,1.4329146154628415e+52,490.94203872181373,50.434,110.429,64.679,10.111,-1.001,-2.458,14.829
980,981,275.5245,-75.5845,1.0593775426362373,2.7471075547716776e+51,5.63290293112244e+51,183.3792909149269,2.802,143.218,40.341,5.5329999999999995,-0.995,-2.379,7.604
981,982,333.5974,-45.6288,1.694767445452111,3.93269900572191e+53,6.83311423183467e+52,954.8969004752955,53.986999999999995,567.625,231.077,9.033999999999999,-0.9790000000000001,-2.49,13.882
982,983,249.8512,-52.444,2.0399212453958606,7.0218002666916735e+53,7.840634464990615e+52,480.2340612512455,80.47399999999999,128.744,94.65799999999999,12.239,-0.894,-2.565,16.910999999999998
983,984,225.1874,8.6388,2.0218631856290004,9.33490633345665e+52,2.631191121181298e+52,815.4256994269285,40.757,139.328,71.282,2.6039999999999996,-0.917,-2.4419999999999997,3.863
984,985,273.3077,-13.1153,0.9591787867729464,3.2296259360186245e+52,2.4393196083413762e+51,70.7679678746052,63.68600000000001,118.105,53.494,4.583,-1.1640000000000001,-2.6630000000000003,6.78
985,986,117.5245,46.1604,2.1543693294482944,3.2964708286463123e+53,4.5616367055180104e+52,641.7451679196244,50.129,408.267,180.12400000000002,5.162000000000001,-0.988,-2.492,7.379
986,987,357.4398,5.7223,1.1077932956943937,8.813396141643605e+52,3.7520698329116805e+51,168.9425772306744,132.797,92.29700000000001,53.652,3.9189999999999996,-0.927,-2.542,5.301
987,988,69.769,61.4136,1.472348671416843,3.423066716910008e+53,6.057179371285645e+52,686.7930312057163,33.993,525.063,214.36,13.962,-1.021,-2.467,20.717
988,989,346.6566,-60.025,3.1247010321454294,3.633301886646966e+53,1.1850645687242994e+53,1155.1463067480327,27.344,258.545,135.002,4.172,-0.99,-2.4419999999999997,6.204
989,990,267.0423,42.1776,0.8830495146701476,2.720359734404787e+52,3.177997312960324e+51,417.7660883644898,45.137,225.852,80.092,2.967,-0.9740000000000001,-2.46,4.285
990,991,276.2659,-79.2813,0.8734011464207019,9.548340826637493e+52,3.9096294669257273e+52,460.5412273306186,14.942,465.819,159.98,38.52,-1.021,-2.6,56.227
991,992,347.6268,-43.203,2.1713382255345985,2.4186156303840002e+53,7.209222115485837e+52,835.0249356134606,37.361999999999995,310.38,142.49200000000002,6.125,-0.9279999999999999,-2.435,9.054
992,993,144.7896,22.1809,3.053276498164529,3.861159972958621e+52,2.0483711328197507e+53,441.8244058812177,1.962,207.274,80.183,16.522000000000002,-1.167,-2.673,23.021
993,994,242.1346,1.0565,1.833178511742404,7.945163071999648e+52,9.552534709666784e+51,115.87532452864815,67.745,100.649,55.867,3.4219999999999997,-0.887,-2.469,4.869
994,995,167.7771,46.0222,1.7399800770715166,2.399667120045636e+52,7.121650927791249e+51,106.13934611746737,27.68,294.27299999999997,93.568,3.12,-0.893,-2.5610000000000004,4.46
995,996,11.6522,43.146,1.5987321572811717,4.7038579551479996e+52,1.7060414180269082e+52,196.09087783540738,20.21,110.959,54.633,7.689,-1.056,-2.6210000000000004,10.572000000000001
996,997,319.1627,-5.8748,2.725085706969055,1.5484129546675221e+53,7.331721953946493e+52,471.2125866624567,20.475,257.422,116.774,6.441,-0.948,-2.51,8.806000000000001
997,998,128.4749,-2.9085,1.9118389683924577,2.298197807166548e+53,1.6600596875016162e+53,854.9419582942255,8.085,86.15700000000001,60.121,17.499000000000002,-1.015,-2.333,26.208000000000002
998,999,232.8105,32.0231,1.9653611488343976,3.912059298743641e+53,8.347097889323151e+52,1148.2082942756715,32.016999999999996,212.305,119.851,6.138,-0.915,-2.3569999999999998,9.658
999,1000,183.0719,22.6268,1.9660101437660908,3.861739062723848e+52,2.0236249711247948e+52,499.41965431284547,27.913,127.147,57.89,3.1069999999999998,-0.845,-2.4930000000000003,4.317
